GEO_ID,NAME,S2501_C01_001E,S2501_C01_002EA,S2501_C01_003M,S2501_C01_004MA,S2501_C01_005EA
Geography,Zip code,Total estimate of occupied housing unit,One person,Two people,Three people,Four People
8600000US54665,ZCTA5 54665,3535,1066,1479,432,558
8600000US54666,ZCTA5 54666,1105,298,453,114,240
8600000US54667,ZCTA5 54667,1869,447,733,284,405
8600000US54669,ZCTA5 54669,3048,705,1210,489,644
8600000US54670,ZCTA5 54670,574,129,184,61,200
8600000US54701,ZCTA5 54701,15904,5490,5629,1965,2820
8600000US54703,ZCTA5 54703,17515,5102,6507,2769,3137
8600000US54720,ZCTA5 54720,3133,1012,1093,389,639
8600000US54721,ZCTA5 54721,573,161,234,52,126
8600000US54722,ZCTA5 54722,1434,316,581,206,331
8600000US54723,ZCTA5 54723,530,164,221,84,61
8600000US54724,ZCTA5 54724,3051,893,1103,471,584
8600000US54725,ZCTA5 54725,1129,296,443,176,214
8600000US54726,ZCTA5 54726,664,164,261,87,152
8600000US54727,ZCTA5 54727,1961,403,923,250,385
8600000US54728,ZCTA5 54728,2582,632,1207,332,411
8600000US54729,ZCTA5 54729,13532,3827,5124,1966,2615
8600000US54730,ZCTA5 54730,1930,446,787,259,438
8600000US54731,ZCTA5 54731,247,51,82,55,59
8600000US54732,ZCTA5 54732,1181,276,473,172,260
8600000US54733,ZCTA5 54733,493,95,211,68,119
8600000US54734,ZCTA5 54734,338,63,148,45,82
8600000US54736,ZCTA5 54736,1637,413,678,238,308
8600000US54737,ZCTA5 54737,235,59,89,38,49
8600000US54738,ZCTA5 54738,1229,257,523,133,316
8600000US54739,ZCTA5 54739,1810,299,699,255,557
8600000US54740,ZCTA5 54740,804,202,329,115,158
8600000US54741,ZCTA5 54741,663,203,206,67,187
8600000US54742,ZCTA5 54742,1740,409,655,272,404
8600000US54745,ZCTA5 54745,836,202,450,82,102
8600000US54746,ZCTA5 54746,312,83,116,45,68
8600000US54747,ZCTA5 54747,1057,263,359,220,215
8600000US54748,ZCTA5 54748,554,166,242,33,113
8600000US54749,ZCTA5 54749,482,87,191,81,123
8600000US54750,ZCTA5 54750,429,114,194,58,63
8600000US54751,ZCTA5 54751,9513,2847,3839,1011,1816
8600000US54754,ZCTA5 54754,799,252,369,66,112
8600000US54755,ZCTA5 54755,2978,796,1231,371,580
8600000US54756,ZCTA5 54756,405,104,176,54,71
8600000US54757,ZCTA5 54757,1311,286,573,150,302
8600000US54758,ZCTA5 54758,1862,459,841,245,317
8600000US54759,ZCTA5 54759,626,184,284,57,101
8600000US54760,ZCTA5 54760,113,52,37,12,12
8600000US54761,ZCTA5 54761,460,124,177,53,106
8600000US54762,ZCTA5 54762,512,153,192,56,111
8600000US54763,ZCTA5 54763,474,120,198,57,99
8600000US54765,ZCTA5 54765,11,4,0,0,7
8600000US54766,ZCTA5 54766,629,149,257,49,174
8600000US54767,ZCTA5 54767,1376,277,565,137,397
8600000US54768,ZCTA5 54768,1773,487,657,229,400
8600000US54769,ZCTA5 54769,288,71,130,38,49
8600000US54770,ZCTA5 54770,828,201,330,116,181
8600000US54771,ZCTA5 54771,1548,433,566,175,374
8600000US54772,ZCTA5 54772,392,83,175,42,92
8600000US54773,ZCTA5 54773,1325,388,461,211,265
8600000US54801,ZCTA5 54801,3016,953,1238,332,493
8600000US54805,ZCTA5 54805,544,153,204,69,118
8600000US54806,ZCTA5 54806,4807,1594,1802,634,777
8600000US54810,ZCTA5 54810,947,290,403,116,138
8600000US54812,ZCTA5 54812,2060,484,731,297,548
8600000US54813,ZCTA5 54813,255,81,93,22,59
8600000US54814,ZCTA5 54814,1104,261,470,181,192
8600000US54817,ZCTA5 54817,1062,311,569,84,98
8600000US54819,ZCTA5 54819,1104,376,401,130,197
8600000US54820,ZCTA5 54820,330,92,139,46,53
8600000US54821,ZCTA5 54821,643,219,316,47,61
8600000US54822,ZCTA5 54822,1866,403,765,263,435
8600000US54824,ZCTA5 54824,955,253,348,144,210
8600000US54826,ZCTA5 54826,315,80,138,52,45
8600000US54827,ZCTA5 54827,142,51,83,3,5
8600000US54828,ZCTA5 54828,363,149,141,24,49
8600000US54829,ZCTA5 54829,2253,713,912,218,410
8600000US54830,ZCTA5 54830,1528,474,830,74,150
8600000US54832,ZCTA5 54832,191,61,95,22,13
8600000US54835,ZCTA5 54835,444,109,221,40,74
8600000US54836,ZCTA5 54836,393,85,174,52,82
8600000US54837,ZCTA5 54837,1581,440,644,223,274
8600000US54838,ZCTA5 54838,538,179,283,28,48
8600000US54839,ZCTA5 54839,121,45,55,19,2
8600000US54840,ZCTA5 54840,1980,603,743,236,398
8600000US54841,ZCTA5 54841,139,36,58,19,26
8600000US54842,ZCTA5 54842,53,7,23,7,16
8600000US54843,ZCTA5 54843,5166,1316,2357,627,866
8600000US54844,ZCTA5 54844,147,55,70,15,7
8600000US54845,ZCTA5 54845,49,6,15,15,13
8600000US54846,ZCTA5 54846,197,43,95,23,36
8600000US54847,ZCTA5 54847,1068,305,540,79,144
8600000US54848,ZCTA5 54848,2618,755,1115,303,445
8600000US54849,ZCTA5 54849,819,188,416,72,143
8600000US54850,ZCTA5 54850,90,32,52,2,4
8600000US54853,ZCTA5 54853,1817,471,816,225,305
8600000US54854,ZCTA5 54854,394,95,174,39,86
8600000US54855,ZCTA5 54855,248,36,81,33,98
8600000US54856,ZCTA5 54856,655,169,278,75,133
8600000US54857,ZCTA5 54857,21,12,9,0,0
8600000US54858,ZCTA5 54858,760,274,238,90,158
8600000US54859,ZCTA5 54859,815,227,426,93,69
8600000US54861,ZCTA5 54861,55,11,18,13,13
8600000US54862,ZCTA5 54862,130,58,47,7,18
8600000US54864,ZCTA5 54864,541,118,223,92,108
8600000US54865,ZCTA5 54865,235,91,113,20,11
8600000US54867,ZCTA5 54867,199,64,75,12,48
8600000US54868,ZCTA5 54868,6902,2302,2524,1043,1033
8600000US54870,ZCTA5 54870,711,149,426,49,87
8600000US54871,ZCTA5 54871,1319,403,464,172,280
8600000US54872,ZCTA5 54872,1268,427,467,105,269
8600000US54873,ZCTA5 54873,1369,431,710,107,121
8600000US54874,ZCTA5 54874,1479,343,600,240,296
8600000US54875,ZCTA5 54875,515,154,237,29,95
8600000US54876,ZCTA5 54876,652,183,300,73,96
8600000US54880,ZCTA5 54880,13100,4563,4561,1908,2068
8600000US54888,ZCTA5 54888,599,147,319,73,60
8600000US54889,ZCTA5 54889,1106,364,448,86,208
8600000US54891,ZCTA5 54891,1476,532,527,188,229
8600000US54893,ZCTA5 54893,1741,481,844,169,247
8600000US54895,ZCTA5 54895,424,117,203,51,53
8600000US54896,ZCTA5 54896,749,217,395,79,58
8600000US54901,ZCTA5 54901,13799,4402,5021,1755,2621
8600000US54902,ZCTA5 54902,10102,3699,3637,1188,1578
8600000US54904,ZCTA5 54904,8855,1933,4121,1125,1676
8600000US54909,ZCTA5 54909,848,221,329,102,196
8600000US54911,ZCTA5 54911,10487,3790,3500,1252,1945
8600000US54913,ZCTA5 54913,7753,1822,2920,1213,1798
8600000US54914,ZCTA5 54914,13033,4300,4376,1679,2678
8600000US54915,ZCTA5 54915,16803,4355,5593,2863,3992
8600000US54921,ZCTA5 54921,442,111,183,53,95
8600000US54922,ZCTA5 54922,550,100,224,99,127
8600000US54923,ZCTA5 54923,3776,1224,1375,464,713
8600000US54927,ZCTA5 54927,227,45,119,31,32
8600000US54928,ZCTA5 54928,159,30,53,21,55
8600000US54929,ZCTA5 54929,3760,1128,1329,672,631
8600000US54930,ZCTA5 54930,652,168,295,89,100
8600000US54931,ZCTA5 54931,120,32,44,11,33
8600000US54932,ZCTA5 54932,497,70,194,82,151
8600000US54933,ZCTA5 54933,107,17,55,18,17
8600000US54934,ZCTA5 54934,150,13,23,67,47
8600000US54935,ZCTA5 54935,17605,5758,6160,2384,3303
8600000US54937,ZCTA5 54937,7427,1630,3177,1208,1412
8600000US54940,ZCTA5 54940,1727,440,813,223,251
8600000US54941,ZCTA5 54941,1113,372,503,143,95
8600000US54942,ZCTA5 54942,3305,438,1336,585,946
8600000US54943,ZCTA5 54943,844,262,415,63,104
8600000US54944,ZCTA5 54944,3271,561,1299,470,941
8600000US54945,ZCTA5 54945,1539,481,675,118,265
8600000US54946,ZCTA5 54946,0,0,0,0,0
8600000US54947,ZCTA5 54947,1088,211,512,152,213
8600000US54948,ZCTA5 54948,98,35,29,17,17
8600000US54949,ZCTA5 54949,1409,334,572,214,289
8600000US54950,ZCTA5 54950,1195,314,485,146,250
8600000US54952,ZCTA5 54952,11072,3474,3850,1633,2115
8600000US54956,ZCTA5 54956,18181,5125,6949,2824,3283
8600000US54960,ZCTA5 54960,1185,341,600,113,131
8600000US54961,ZCTA5 54961,5735,1501,2337,660,1237
8600000US54962,ZCTA5 54962,496,114,214,75,93
8600000US54963,ZCTA5 54963,2670,748,896,265,761
8600000US54964,ZCTA5 54964,374,60,187,54,73
8600000US54965,ZCTA5 54965,608,130,279,94,105
8600000US54966,ZCTA5 54966,771,167,329,119,156
8600000US54967,ZCTA5 54967,191,83,50,43,15
8600000US54968,ZCTA5 54968,1235,423,438,170,204
8600000US54970,ZCTA5 54970,1237,425,520,109,183
8600000US54971,ZCTA5 54971,4624,1608,1767,626,623
8600000US54974,ZCTA5 54974,554,121,243,56,134
8600000US54977,ZCTA5 54977,590,134,256,72,128
8600000US54979,ZCTA5 54979,591,108,339,54,90
8600000US54980,ZCTA5 54980,63,6,54,0,3
8600000US54981,ZCTA5 54981,6513,2210,2371,849,1083
8600000US54982,ZCTA5 54982,2987,984,1265,256,482
8600000US54983,ZCTA5 54983,1803,490,700,235,378
8600000US54984,ZCTA5 54984,1344,330,665,172,177
8600000US54985,ZCTA5 54985,0,0,0,0,0
8600000US54986,ZCTA5 54986,2114,564,910,261,379
8600000US55001,ZCTA5 55001,1145,180,583,105,277
8600000US55003,ZCTA5 55003,897,304,308,114,171
8600000US55005,ZCTA5 55005,1483,188,600,244,451
8600000US55006,ZCTA5 55006,1536,436,580,226,294
8600000US55007,ZCTA5 55007,860,214,342,117,187
8600000US55008,ZCTA5 55008,5656,1468,2056,788,1344
8600000US55009,ZCTA5 55009,3261,707,1488,424,642
8600000US55011,ZCTA5 55011,3723,446,1668,523,1086
8600000US55012,ZCTA5 55012,760,210,323,81,146
8600000US55013,ZCTA5 55013,2704,638,1104,364,598
8600000US55014,ZCTA5 55014,9910,2151,3401,1767,2591
8600000US55016,ZCTA5 55016,11864,1894,3835,2338,3797
8600000US55017,ZCTA5 55017,297,60,115,29,93
8600000US55018,ZCTA5 55018,386,66,137,62,121
8600000US55019,ZCTA5 55019,731,147,260,81,243
8600000US55020,ZCTA5 55020,1272,132,467,196,477
8600000US55021,ZCTA5 55021,10909,3126,3906,1620,2257
8600000US55024,ZCTA5 55024,11811,2139,3326,2273,4073
8600000US55025,ZCTA5 55025,9107,1879,3513,1596,2119
8600000US55026,ZCTA5 55026,172,55,81,10,26
8600000US55027,ZCTA5 55027,1166,246,389,179,352
8600000US55029,ZCTA5 55029,40,16,15,0,9
8600000US55030,ZCTA5 55030,539,89,223,137,90
8600000US55031,ZCTA5 55031,728,112,298,133,185
8600000US55032,ZCTA5 55032,1274,208,544,218,304
8600000US55033,ZCTA5 55033,11736,3120,4288,1743,2585
8600000US55036,ZCTA5 55036,40,19,10,5,6
8600000US55037,ZCTA5 55037,1976,675,715,287,299
8600000US55038,ZCTA5 55038,7505,1379,2346,1373,2407
8600000US55040,ZCTA5 55040,4875,1152,1643,899,1181
8600000US55041,ZCTA5 55041,3387,925,1550,352,560
8600000US55042,ZCTA5 55042,3154,440,1219,477,1018
8600000US55043,ZCTA5 55043,1456,343,626,219,268
8600000US55044,ZCTA5 55044,17711,2621,5809,3322,5959
8600000US55045,ZCTA5 55045,2901,680,1202,360,659
8600000US55046,ZCTA5 55046,1857,230,627,323,677
8600000US55047,ZCTA5 55047,953,165,512,159,117
8600000US55049,ZCTA5 55049,893,184,322,107,280
8600000US55051,ZCTA5 55051,3827,1020,1544,526,737
8600000US55052,ZCTA5 55052,799,209,341,83,166
8600000US55053,ZCTA5 55053,428,65,177,68,118
8600000US55054,ZCTA5 55054,850,133,228,107,382
8600000US55055,ZCTA5 55055,1331,378,423,217,313
8600000US55056,ZCTA5 55056,4923,1030,1701,687,1505
8600000US55057,ZCTA5 55057,8177,2254,3087,1141,1695
8600000US55060,ZCTA5 55060,11532,3335,4181,1633,2383
8600000US55063,ZCTA5 55063,3556,1082,1366,448,660
8600000US55065,ZCTA5 55065,433,86,162,74,111
8600000US55066,ZCTA5 55066,7787,2217,2941,882,1747
8600000US55068,ZCTA5 55068,10337,2044,3233,1894,3166
8600000US55069,ZCTA5 55069,1805,511,675,273,346
8600000US55070,ZCTA5 55070,2663,424,968,504,767
8600000US55071,ZCTA5 55071,2154,532,740,326,556
8600000US55072,ZCTA5 55072,1303,477,460,128,238
8600000US55073,ZCTA5 55073,1194,143,550,182,319
8600000US55074,ZCTA5 55074,850,163,299,146,242
8600000US55075,ZCTA5 55075,8094,2331,2814,1200,1749
8600000US55076,ZCTA5 55076,8854,2636,3242,1269,1707
8600000US55077,ZCTA5 55077,5091,1233,1598,878,1382
8600000US55079,ZCTA5 55079,3177,616,1205,527,829
8600000US55080,ZCTA5 55080,972,206,426,159,181
8600000US55082,ZCTA5 55082,13859,3548,5068,2086,3157
8600000US55084,ZCTA5 55084,636,155,251,99,131
8600000US55085,ZCTA5 55085,176,30,74,28,44
8600000US55087,ZCTA5 55087,139,13,68,24,34
8600000US55088,ZCTA5 55088,693,127,303,76,187
8600000US55089,ZCTA5 55089,731,114,308,153,156
8600000US55090,ZCTA5 55090,151,59,32,24,36
8600000US55092,ZCTA5 55092,3981,786,1461,640,1094
8600000US55101,ZCTA5 55101,4488,2874,1221,362,31
8600000US55102,ZCTA5 55102,8799,4518,2569,864,848
8600000US55103,ZCTA5 55103,4923,1824,1167,656,1276
8600000US55104,ZCTA5 55104,16825,5427,5608,2357,3433
8600000US55105,ZCTA5 55105,10814,4104,3429,1314,1967
8600000US55106,ZCTA5 55106,17795,4302,4638,2577,6278
8600000US55107,ZCTA5 55107,5236,1721,1401,627,1487
8600000US55108,ZCTA5 55108,6292,2056,2346,830,1060
8600000US55109,ZCTA5 55109,13292,4206,4063,2139,2884
8600000US55110,ZCTA5 55110,16360,4696,6146,2205,3313
8600000US55111,ZCTA5 55111,13,13,0,0,0
8600000US55112,ZCTA5 55112,17303,4978,6059,2574,3692
8600000US55113,ZCTA5 55113,17745,6713,6001,1995,3036
8600000US55114,ZCTA5 55114,1708,817,610,173,108
8600000US55115,ZCTA5 55115,3370,739,1312,462,857
8600000US55116,ZCTA5 55116,11216,4266,3862,1544,1544
8600000US55117,ZCTA5 55117,16178,4781,4575,2732,4090
8600000US55118,ZCTA5 55118,12007,3990,4177,1724,2116
8600000US55119,ZCTA5 55119,15254,4505,4662,2294,3793
8600000US55120,ZCTA5 55120,1855,602,654,263,336
8600000US55121,ZCTA5 55121,3654,1194,1342,592,526
8600000US55122,ZCTA5 55122,13375,3669,4846,2204,2656
8600000US55123,ZCTA5 55123,9562,1885,3341,1807,2529
8600000US55124,ZCTA5 55124,19238,4556,6435,3475,4772
8600000US55125,ZCTA5 55125,16119,3813,5319,2818,4169
8600000US55126,ZCTA5 55126,11201,3224,4075,1929,1973
8600000US55127,ZCTA5 55127,7434,1916,3210,808,1500
8600000US55128,ZCTA5 55128,11525,3342,4286,1530,2367
8600000US55129,ZCTA5 55129,8324,1254,2473,1404,3193
8600000US55130,ZCTA5 55130,5425,1555,1199,720,1951
8600000US55150,ZCTA5 55150,92,21,27,18,26
8600000US55155,ZCTA5 55155,0,0,0,0,0
8600000US55301,ZCTA5 55301,4113,631,1149,823,1510
8600000US55302,ZCTA5 55302,2926,713,1224,390,599
8600000US55303,ZCTA5 55303,17647,4043,6100,2981,4523
8600000US55304,ZCTA5 55304,16046,2086,5659,2966,5335
8600000US55305,ZCTA5 55305,9595,3618,3597,1257,1123
8600000US55306,ZCTA5 55306,6381,1587,2448,878,1468
8600000US55307,ZCTA5 55307,1306,350,478,191,287
8600000US55308,ZCTA5 55308,3170,437,1032,492,1209
8600000US55309,ZCTA5 55309,6157,853,1968,1406,1930
8600000US55310,ZCTA5 55310,575,171,263,55,86
8600000US55311,ZCTA5 55311,13330,2310,4206,2538,4276
8600000US55312,ZCTA5 55312,636,159,251,73,153
8600000US55313,ZCTA5 55313,8620,1723,3209,1313,2375
8600000US55314,ZCTA5 55314,505,162,164,68,111
8600000US55315,ZCTA5 55315,1863,288,526,365,684
8600000US55316,ZCTA5 55316,8736,1810,2787,1429,2710
8600000US55317,ZCTA5 55317,7668,1322,2727,1255,2364
8600000US55318,ZCTA5 55318,10035,2324,3346,1608,2757
8600000US55319,ZCTA5 55319,1960,383,807,268,502
8600000US55320,ZCTA5 55320,1919,375,757,316,471
8600000US55321,ZCTA5 55321,1798,411,661,205,521
8600000US55322,ZCTA5 55322,1199,242,402,197,358
8600000US55324,ZCTA5 55324,478,90,269,42,77
8600000US55325,ZCTA5 55325,1702,409,680,206,407
8600000US55327,ZCTA5 55327,1264,134,605,259,266
8600000US55328,ZCTA5 55328,3392,722,1215,579,876
8600000US55329,ZCTA5 55329,825,270,285,122,148
8600000US55330,ZCTA5 55330,13219,2186,4899,2241,3893
8600000US55331,ZCTA5 55331,7013,1487,2823,913,1790
8600000US55332,ZCTA5 55332,753,273,309,59,112
8600000US55333,ZCTA5 55333,324,116,111,46,51
8600000US55334,ZCTA5 55334,1188,398,472,112,206
8600000US55335,ZCTA5 55335,664,178,241,64,181
8600000US55336,ZCTA5 55336,3062,655,1132,449,826
8600000US55337,ZCTA5 55337,18172,5075,6763,2584,3750
8600000US55338,ZCTA5 55338,401,106,136,42,117
8600000US55339,ZCTA5 55339,378,68,157,75,78
8600000US55340,ZCTA5 55340,2505,339,814,576,776
8600000US55341,ZCTA5 55341,1043,152,295,176,420
8600000US55342,ZCTA5 55342,781,191,361,98,131
8600000US55343,ZCTA5 55343,11741,4904,3567,1732,1538
8600000US55344,ZCTA5 55344,7218,2465,2627,881,1245
8600000US55345,ZCTA5 55345,8913,2448,3262,1225,1978
8600000US55346,ZCTA5 55346,6385,1238,2434,1194,1519
8600000US55347,ZCTA5 55347,11498,2243,4288,2044,2923
8600000US55349,ZCTA5 55349,1567,448,550,216,353
8600000US55350,ZCTA5 55350,7673,2322,2901,1119,1331
8600000US55352,ZCTA5 55352,3322,872,847,614,989
8600000US55353,ZCTA5 55353,1268,284,545,148,291
8600000US55354,ZCTA5 55354,1029,243,296,178,312
8600000US55355,ZCTA5 55355,3910,1141,1580,356,833
8600000US55356,ZCTA5 55356,1967,476,751,263,477
8600000US55357,ZCTA5 55357,1249,155,495,230,369
8600000US55358,ZCTA5 55358,1949,420,830,240,459
8600000US55359,ZCTA5 55359,2288,501,812,313,662
8600000US55360,ZCTA5 55360,928,118,314,146,350
8600000US55362,ZCTA5 55362,6805,1335,2517,830,2123
8600000US55363,ZCTA5 55363,1699,313,503,362,521
8600000US55364,ZCTA5 55364,6163,1521,2351,1146,1145
8600000US55366,ZCTA5 55366,205,42,56,76,31
8600000US55367,ZCTA5 55367,382,94,135,67,86
8600000US55368,ZCTA5 55368,895,334,253,151,157
8600000US55369,ZCTA5 55369,14704,3993,5691,2055,2965
8600000US55370,ZCTA5 55370,298,60,126,51,61
8600000US55371,ZCTA5 55371,6106,1367,2242,980,1517
8600000US55372,ZCTA5 55372,11747,2103,4355,1991,3298
8600000US55373,ZCTA5 55373,2076,439,618,371,648
8600000US55374,ZCTA5 55374,4985,853,1420,1000,1712
8600000US55375,ZCTA5 55375,1556,244,405,323,584
8600000US55376,ZCTA5 55376,5287,665,1495,920,2207
8600000US55378,ZCTA5 55378,10024,1655,3105,2072,3192
8600000US55379,ZCTA5 55379,14243,2812,4204,2418,4809
8600000US55381,ZCTA5 55381,819,259,291,86,183
8600000US55382,ZCTA5 55382,1460,296,573,233,358
8600000US55384,ZCTA5 55384,1005,552,320,133,0
8600000US55385,ZCTA5 55385,527,147,223,46,111
8600000US55386,ZCTA5 55386,2464,300,776,397,991
8600000US55387,ZCTA5 55387,4678,981,1503,700,1494
8600000US55388,ZCTA5 55388,2218,607,767,235,609
8600000US55389,ZCTA5 55389,1009,268,387,121,233
8600000US55390,ZCTA5 55390,959,221,342,163,233
8600000US55391,ZCTA5 55391,6680,1816,2681,752,1431
8600000US55395,ZCTA5 55395,1137,331,337,189,280
8600000US55396,ZCTA5 55396,866,247,344,106,169
8600000US55397,ZCTA5 55397,1093,206,453,135,299
8600000US55398,ZCTA5 55398,5322,695,2025,843,1759
8600000US55401,ZCTA5 55401,5672,3176,2247,142,107
8600000US55402,ZCTA5 55402,288,274,14,0,0
8600000US55403,ZCTA5 55403,11036,7637,2737,465,197
8600000US55404,ZCTA5 55404,12443,7309,2617,849,1668
8600000US55405,ZCTA5 55405,7270,3115,2533,664,958
8600000US55406,ZCTA5 55406,15263,5970,5172,1884,2237
8600000US55407,ZCTA5 55407,14445,4184,4405,2270,3586
8600000US55408,ZCTA5 55408,15162,7387,4609,1353,1813
8600000US55409,ZCTA5 55409,4855,1461,1851,767,776
8600000US55410,ZCTA5 55410,8523,2536,2966,1303,1718
8600000US55411,ZCTA5 55411,9468,2622,2140,1449,3257
8600000US55412,ZCTA5 55412,8751,3001,2509,985,2256
8600000US55413,ZCTA5 55413,6528,2614,2463,707,744
8600000US55414,ZCTA5 55414,10826,3787,3348,1383,2308
8600000US55415,ZCTA5 55415,1582,911,559,104,8
8600000US55416,ZCTA5 55416,15813,7004,5421,1507,1881
8600000US55417,ZCTA5 55417,10920,3563,3593,1891,1873
8600000US55418,ZCTA5 55418,13172,4609,4358,2120,2085
8600000US55419,ZCTA5 55419,10579,2489,3736,1905,2449
8600000US55420,ZCTA5 55420,9048,2758,3107,1520,1663
8600000US55421,ZCTA5 55421,11390,4220,3322,1552,2296
8600000US55422,ZCTA5 55422,12630,4376,4677,1443,2134
8600000US55423,ZCTA5 55423,15044,5467,4621,2143,2813
8600000US55424,ZCTA5 55424,3483,495,1203,571,1214
8600000US55425,ZCTA5 55425,3806,1367,1199,364,876
8600000US55426,ZCTA5 55426,12110,4560,4117,1762,1671
8600000US55427,ZCTA5 55427,9473,2844,3545,1346,1738
8600000US55428,ZCTA5 55428,11859,3743,3427,1879,2810
8600000US55429,ZCTA5 55429,10167,3198,2799,1416,2754
8600000US55430,ZCTA5 55430,7883,2433,2240,1058,2152
8600000US55431,ZCTA5 55431,8098,2695,3071,1220,1112
8600000US55432,ZCTA5 55432,12313,3636,4752,1412,2513
8600000US55433,ZCTA5 55433,13493,3747,4616,2299,2831
8600000US55434,ZCTA5 55434,11437,2700,4106,1965,2666
8600000US55435,ZCTA5 55435,6844,3036,2149,844,815
8600000US55436,ZCTA5 55436,5579,1842,1993,693,1051
8600000US55437,ZCTA5 55437,7904,2655,2978,1043,1228
8600000US55438,ZCTA5 55438,7373,2424,2866,990,1093
8600000US55439,ZCTA5 55439,3489,815,1271,512,891
8600000US55441,ZCTA5 55441,7874,2375,3004,1339,1156
8600000US55442,ZCTA5 55442,5570,1245,2652,714,959
8600000US55443,ZCTA5 55443,10841,2431,3240,1790,3380
8600000US55444,ZCTA5 55444,5012,1001,1438,870,1703
8600000US55445,ZCTA5 55445,3780,748,1309,454,1269
8600000US55446,ZCTA5 55446,9096,2205,2870,1508,2513
8600000US55447,ZCTA5 55447,8503,2272,3008,1337,1886
8600000US55448,ZCTA5 55448,10297,2189,3962,1621,2525
8600000US55449,ZCTA5 55449,9713,1766,3261,1607,3079
8600000US55450,ZCTA5 55450,12,12,0,0,0
8600000US55454,ZCTA5 55454,3259,1615,832,251,561
8600000US55455,ZCTA5 55455,0,0,0,0,0
8600000US55601,ZCTA5 55601,27,7,15,1,4
8600000US55602,ZCTA5 55602,103,54,37,4,8
8600000US55603,ZCTA5 55603,296,96,140,21,39
8600000US55604,ZCTA5 55604,1641,544,679,134,284
8600000US55605,ZCTA5 55605,341,89,114,50,88
8600000US55606,ZCTA5 55606,149,50,90,9,0
8600000US55607,ZCTA5 55607,49,13,28,3,5
8600000US55609,ZCTA5 55609,117,14,69,21,13
8600000US55612,ZCTA5 55612,303,42,184,23,54
8600000US55613,ZCTA5 55613,101,31,61,3,6
8600000US55614,ZCTA5 55614,1118,379,458,130,151
8600000US55615,ZCTA5 55615,165,50,110,5,0
8600000US55616,ZCTA5 55616,3277,962,1304,370,641
8600000US55702,ZCTA5 55702,213,45,97,23,48
8600000US55703,ZCTA5 55703,335,139,119,44,33
8600000US55704,ZCTA5 55704,416,143,158,47,68
8600000US55705,ZCTA5 55705,1403,421,537,192,253
8600000US55706,ZCTA5 55706,866,359,344,109,54
8600000US55707,ZCTA5 55707,1364,352,540,188,284
8600000US55708,ZCTA5 55708,415,192,147,29,47
8600000US55709,ZCTA5 55709,1614,386,664,225,339
8600000US55710,ZCTA5 55710,579,202,266,41,70
8600000US55711,ZCTA5 55711,214,54,76,35,49
8600000US55712,ZCTA5 55712,225,69,95,23,38
8600000US55713,ZCTA5 55713,472,218,145,53,56
8600000US55716,ZCTA5 55716,160,58,56,16,30
8600000US55717,ZCTA5 55717,154,41,73,7,33
